filename,path,bucket,label,duration,sample_rate,resampled,source_dataset,source_relpath,group_id,split,transcript,original_dataset
1-79236-A-36_c02.wav,../background_noise/audio/1-79236-A-36_c02.wav,silence,silence,1.483000,16000,False,background_noise,1-79236-A-36.wav,79236,train,,vacuum_cleaner
1-79236-A-36_c03.wav,../background_noise/audio/1-79236-A-36_c03.wav,silence,silence,0.626000,16000,False,background_noise,1-79236-A-36.wav,79236,train,,vacuum_cleaner
1-79711-A-32_c00.wav,../background_noise/audio/1-79711-A-32_c00.wav,silence,silence,1.587000,16000,False,background_noise,1-79711-A-32.wav,79711,train,,keyboard_typing
1-79711-A-32_c01.wav,../background_noise/audio/1-79711-A-32_c01.wav,silence,silence,1.345000,16000,False,background_noise,1-79711-A-32.wav,79711,train,,keyboard_typing
1-79711-A-32_c02.wav,../background_noise/audio/1-79711-A-32_c02.wav,silence,silence,1.668000,16000,False,background_noise,1-79711-A-32.wav,79711,train,,keyboard_typing
1-79711-A-32_c03.wav,../background_noise/audio/1-79711-A-32_c03.wav,silence,silence,0.400000,16000,False,background_noise,1-79711-A-32.wav,79711,train,,keyboard_typing
1-81001-A-30_c00.wav,../background_noise/audio/1-81001-A-30_c00.wav,silence,silence,1.529000,16000,False,background_noise,1-81001-A-30.wav,81001,train,,door_wood_knock
1-81001-A-30_c01.wav,../background_noise/audio/1-81001-A-30_c01.wav,silence,silence,1.030000,16000,False,background_noise,1-81001-A-30.wav,81001,train,,door_wood_knock
1-81001-A-30_c02.wav,../background_noise/audio/1-81001-A-30_c02.wav,silence,silence,1.345000,16000,False,background_noise,1-81001-A-30.wav,81001,train,,door_wood_knock
1-81001-A-30_c03.wav,../background_noise/audio/1-81001-A-30_c03.wav,silence,silence,1.095000,16000,False,background_noise,1-81001-A-30.wav,81001,train,,door_wood_knock
1-81001-B-30_c00.wav,../background_noise/audio/1-81001-B-30_c00.wav,silence,silence,1.723000,16000,False,background_noise,1-81001-B-30.wav,81001,train,,door_wood_knock
1-81001-B-30_c01.wav,../background_noise/audio/1-81001-B-30_c01.wav,silence,silence,1.893000,16000,False,background_noise,1-81001-B-30.wav,81001,train,,door_wood_knock
1-81001-B-30_c02.wav,../background_noise/audio/1-81001-B-30_c02.wav,silence,silence,1.384000,16000,False,background_noise,1-81001-B-30.wav,81001,train,,door_wood_knock
1-81851-A-31_c00.wav,../background_noise/audio/1-81851-A-31_c00.wav,silence,silence,1.931000,16000,False,background_noise,1-81851-A-31.wav,81851,train,,mouse_click
1-81851-A-31_c01.wav,../background_noise/audio/1-81851-A-31_c01.wav,silence,silence,1.472000,16000,False,background_noise,1-81851-A-31.wav,81851,train,,mouse_click
1-81851-A-31_c02.wav,../background_noise/audio/1-81851-A-31_c02.wav,silence,silence,1.597000,16000,False,background_noise,1-81851-A-31.wav,81851,train,,mouse_click
1-82817-A-30_c00.wav,../background_noise/audio/1-82817-A-30_c00.wav,silence,silence,1.492000,16000,False,background_noise,1-82817-A-30.wav,82817,train,,door_wood_knock
1-84393-A-32_c00.wav,../background_noise/audio/1-84393-A-32_c00.wav,silence,silence,1.391000,16000,False,background_noise,1-84393-A-32.wav,84393,train,,keyboard_typing
1-84393-A-32_c01.wav,../background_noise/audio/1-84393-A-32_c01.wav,silence,silence,1.195000,16000,False,background_noise,1-84393-A-32.wav,84393,train,,keyboard_typing
1-84393-A-32_c02.wav,../background_noise/audio/1-84393-A-32_c02.wav,silence,silence,1.364000,16000,False,background_noise,1-84393-A-32.wav,84393,train,,keyboard_typing
1-84393-A-32_c03.wav,../background_noise/audio/1-84393-A-32_c03.wav,silence,silence,1.049000,16000,False,background_noise,1-84393-A-32.wav,84393,train,,keyboard_typing
1-84536-A-39_c00.wav,../background_noise/audio/1-84536-A-39_c00.wav,silence,silence,1.787000,16000,False,background_noise,1-84536-A-39.wav,84536,train,,glass_breaking
1-84536-A-39_c01.wav,../background_noise/audio/1-84536-A-39_c01.wav,silence,silence,1.954000,16000,False,background_noise,1-84536-A-39.wav,84536,train,,glass_breaking
1-84704-A-39_c00.wav,../background_noise/audio/1-84704-A-39_c00.wav,silence,silence,1.104000,16000,False,background_noise,1-84704-A-39.wav,84704,train,,glass_breaking
1-84704-A-39_c01.wav,../background_noise/audio/1-84704-A-39_c01.wav,silence,silence,1.087000,16000,False,background_noise,1-84704-A-39.wav,84704,train,,glass_breaking
1-84705-A-39_c00.wav,../background_noise/audio/1-84705-A-39_c00.wav,silence,silence,1.276000,16000,False,background_noise,1-84705-A-39.wav,84705,train,,glass_breaking
1-85123-A-31_c00.wav,../background_noise/audio/1-85123-A-31_c00.wav,silence,silence,1.783000,16000,False,background_noise,1-85123-A-31.wav,85123,train,,mouse_click
1-85123-A-31_c01.wav,../background_noise/audio/1-85123-A-31_c01.wav,silence,silence,1.983000,16000,False,background_noise,1-85123-A-31.wav,85123,train,,mouse_click
1-85123-A-31_c02.wav,../background_noise/audio/1-85123-A-31_c02.wav,silence,silence,1.234000,16000,False,background_noise,1-85123-A-31.wav,85123,train,,mouse_click
1-85168-A-39_c00.wav,../background_noise/audio/1-85168-A-39_c00.wav,silence,silence,1.059000,16000,False,background_noise,1-85168-A-39.wav,85168,train,,glass_breaking
1-85168-A-39_c01.wav,../background_noise/audio/1-85168-A-39_c01.wav,silence,silence,1.702000,16000,False,background_noise,1-85168-A-39.wav,85168,train,,glass_breaking
1-85168-A-39_c02.wav,../background_noise/audio/1-85168-A-39_c02.wav,silence,silence,1.368000,16000,False,background_noise,1-85168-A-39.wav,85168,train,,glass_breaking
1-85184-A-39_c00.wav,../background_noise/audio/1-85184-A-39_c00.wav,silence,silence,1.894000,16000,False,background_noise,1-85184-A-39.wav,85184,train,,glass_breaking
1-88807-A-39_c00.wav,../background_noise/audio/1-88807-A-39_c00.wav,silence,silence,1.895000,16000,False,background_noise,1-88807-A-39.wav,88807,train,,glass_breaking
1-88807-A-39_c01.wav,../background_noise/audio/1-88807-A-39_c01.wav,silence,silence,1.646000,16000,False,background_noise,1-88807-A-39.wav,88807,train,,glass_breaking
1-94231-A-32_c00.wav,../background_noise/audio/1-94231-A-32_c00.wav,silence,silence,1.280000,16000,False,background_noise,1-94231-A-32.wav,94231,train,,keyboard_typing
1-94231-A-32_c01.wav,../background_noise/audio/1-94231-A-32_c01.wav,silence,silence,1.598000,16000,False,background_noise,1-94231-A-32.wav,94231,train,,keyboard_typing
1-94231-A-32_c02.wav,../background_noise/audio/1-94231-A-32_c02.wav,silence,silence,1.320000,16000,False,background_noise,1-94231-A-32.wav,94231,train,,keyboard_typing
1-94231-A-32_c03.wav,../background_noise/audio/1-94231-A-32_c03.wav,silence,silence,0.802000,16000,False,background_noise,1-94231-A-32.wav,94231,train,,keyboard_typing
1-94231-B-32_c00.wav,../background_noise/audio/1-94231-B-32_c00.wav,silence,silence,1.188000,16000,False,background_noise,1-94231-B-32.wav,94231,train,,keyboard_typing
1-94231-B-32_c01.wav,../background_noise/audio/1-94231-B-32_c01.wav,silence,silence,1.778000,16000,False,background_noise,1-94231-B-32.wav,94231,train,,keyboard_typing
1-94231-B-32_c02.wav,../background_noise/audio/1-94231-B-32_c02.wav,silence,silence,1.083000,16000,False,background_noise,1-94231-B-32.wav,94231,train,,keyboard_typing
1-94231-B-32_c03.wav,../background_noise/audio/1-94231-B-32_c03.wav,silence,silence,0.951000,16000,False,background_noise,1-94231-B-32.wav,94231,train,,keyboard_typing
1-95563-A-31_c00.wav,../background_noise/audio/1-95563-A-31_c00.wav,silence,silence,1.301000,16000,False,background_noise,1-95563-A-31.wav,95563,train,,mouse_click
1-95563-A-31_c01.wav,../background_noise/audio/1-95563-A-31_c01.wav,silence,silence,1.089000,16000,False,background_noise,1-95563-A-31.wav,95563,train,,mouse_click
1-95563-A-31_c02.wav,../background_noise/audio/1-95563-A-31_c02.wav,silence,silence,1.974000,16000,False,background_noise,1-95563-A-31.wav,95563,train,,mouse_click
1-95563-A-31_c03.wav,../background_noise/audio/1-95563-A-31_c03.wav,silence,silence,0.635000,16000,False,background_noise,1-95563-A-31.wav,95563,train,,mouse_click
1-96890-A-37_c00.wav,../background_noise/audio/1-96890-A-37_c00.wav,silence,silence,1.655000,16000,False,background_noise,1-96890-A-37.wav,96890,train,,clock_alarm
1-96890-A-37_c01.wav,../background_noise/audio/1-96890-A-37_c01.wav,silence,silence,1.457000,16000,False,background_noise,1-96890-A-37.wav,96890,train,,clock_alarm
1-96890-A-37_c02.wav,../background_noise/audio/1-96890-A-37_c02.wav,silence,silence,1.888000,16000,False,background_noise,1-96890-A-37.wav,96890,train,,clock_alarm
1-977-A-39_c00.wav,../background_noise/audio/1-977-A-39_c00.wav,silence,silence,1.423000,16000,False,background_noise,1-977-A-39.wav,977,train,,glass_breaking
1-97793-A-31_c00.wav,../background_noise/audio/1-97793-A-31_c00.wav,silence,silence,1.180000,16000,False,background_noise,1-97793-A-31.wav,97793,train,,mouse_click
1-97793-A-31_c01.wav,../background_noise/audio/1-97793-A-31_c01.wav,silence,silence,1.150000,16000,False,background_noise,1-97793-A-31.wav,97793,train,,mouse_click
1-97793-A-31_c02.wav,../background_noise/audio/1-97793-A-31_c02.wav,silence,silence,1.714000,16000,False,background_noise,1-97793-A-31.wav,97793,train,,mouse_click
1-99958-A-31_c00.wav,../background_noise/audio/1-99958-A-31_c00.wav,silence,silence,1.116000,16000,False,background_noise,1-99958-A-31.wav,99958,train,,mouse_click
1-99958-A-31_c01.wav,../background_noise/audio/1-99958-A-31_c01.wav,silence,silence,1.635000,16000,False,background_noise,1-99958-A-31.wav,99958,train,,mouse_click
1-99958-A-31_c02.wav,../background_noise/audio/1-99958-A-31_c02.wav,silence,silence,1.566000,16000,False,background_noise,1-99958-A-31.wav,99958,train,,mouse_click
1-99958-A-31_c03.wav,../background_noise/audio/1-99958-A-31_c03.wav,silence,silence,0.683000,16000,False,background_noise,1-99958-A-31.wav,99958,train,,mouse_click
2-101676-A-10_c00.wav,../background_noise/audio/2-101676-A-10_c00.wav,silence,silence,1.431000,16000,False,background_noise,2-101676-A-10.wav,101676,train,,rain
2-101676-A-10_c01.wav,../background_noise/audio/2-101676-A-10_c01.wav,silence,silence,1.767000,16000,False,background_noise,2-101676-A-10.wav,101676,train,,rain
2-101676-A-10_c02.wav,../background_noise/audio/2-101676-A-10_c02.wav,silence,silence,1.803000,16000,False,background_noise,2-101676-A-10.wav,101676,train,,rain
2-102435-A-37_c00.wav,../background_noise/audio/2-102435-A-37_c00.wav,silence,silence,1.514000,16000,False,background_noise,2-102435-A-37.wav,102435,train,,clock_alarm
2-102435-A-37_c01.wav,../background_noise/audio/2-102435-A-37_c01.wav,silence,silence,1.333000,16000,False,background_noise,2-102435-A-37.wav,102435,train,,clock_alarm
2-102435-A-37_c02.wav,../background_noise/audio/2-102435-A-37_c02.wav,silence,silence,1.456000,16000,False,background_noise,2-102435-A-37.wav,102435,train,,clock_alarm
2-102567-A-35_c00.wav,../background_noise/audio/2-102567-A-35_c00.wav,silence,silence,1.732000,16000,False,background_noise,2-102567-A-35.wav,102567,train,,washing_machine
2-102567-A-35_c01.wav,../background_noise/audio/2-102567-A-35_c01.wav,silence,silence,1.589000,16000,False,background_noise,2-102567-A-35.wav,102567,train,,washing_machine
2-102567-A-35_c02.wav,../background_noise/audio/2-102567-A-35_c02.wav,silence,silence,1.679000,16000,False,background_noise,2-102567-A-35.wav,102567,train,,washing_machine
2-102567-B-35_c00.wav,../background_noise/audio/2-102567-B-35_c00.wav,silence,silence,1.417000,16000,False,background_noise,2-102567-B-35.wav,102567,train,,washing_machine
2-102567-B-35_c01.wav,../background_noise/audio/2-102567-B-35_c01.wav,silence,silence,1.915000,16000,False,background_noise,2-102567-B-35.wav,102567,train,,washing_machine
2-102567-B-35_c02.wav,../background_noise/audio/2-102567-B-35_c02.wav,silence,silence,1.668000,16000,False,background_noise,2-102567-B-35.wav,102567,train,,washing_machine
2-102567-C-35_c00.wav,../background_noise/audio/2-102567-C-35_c00.wav,silence,silence,1.362000,16000,False,background_noise,2-102567-C-35.wav,102567,train,,washing_machine
2-102567-C-35_c01.wav,../background_noise/audio/2-102567-C-35_c01.wav,silence,silence,1.536000,16000,False,background_noise,2-102567-C-35.wav,102567,train,,washing_machine
2-102567-C-35_c02.wav,../background_noise/audio/2-102567-C-35_c02.wav,silence,silence,1.494000,16000,False,background_noise,2-102567-C-35.wav,102567,train,,washing_machine
2-102567-C-35_c03.wav,../background_noise/audio/2-102567-C-35_c03.wav,silence,silence,0.607000,16000,False,background_noise,2-102567-C-35.wav,102567,train,,washing_machine
2-102567-D-35_c00.wav,../background_noise/audio/2-102567-D-35_c00.wav,silence,silence,1.278000,16000,False,background_noise,2-102567-D-35.wav,102567,train,,washing_machine
2-102567-D-35_c01.wav,../background_noise/audio/2-102567-D-35_c01.wav,silence,silence,1.353000,16000,False,background_noise,2-102567-D-35.wav,102567,train,,washing_machine
2-102567-D-35_c02.wav,../background_noise/audio/2-102567-D-35_c02.wav,silence,silence,1.650000,16000,False,background_noise,2-102567-D-35.wav,102567,train,,washing_machine
2-102567-D-35_c03.wav,../background_noise/audio/2-102567-D-35_c03.wav,silence,silence,0.719000,16000,False,background_noise,2-102567-D-35.wav,102567,train,,washing_machine
2-102568-A-35_c00.wav,../background_noise/audio/2-102568-A-35_c00.wav,silence,silence,1.067000,16000,False,background_noise,2-102568-A-35.wav,102568,train,,washing_machine
2-102568-A-35_c01.wav,../background_noise/audio/2-102568-A-35_c01.wav,silence,silence,1.848000,16000,False,background_noise,2-102568-A-35.wav,102568,train,,washing_machine
2-102568-A-35_c02.wav,../background_noise/audio/2-102568-A-35_c02.wav,silence,silence,1.481000,16000,False,background_noise,2-102568-A-35.wav,102568,train,,washing_machine
2-102568-A-35_c03.wav,../background_noise/audio/2-102568-A-35_c03.wav,silence,silence,0.604000,16000,False,background_noise,2-102568-A-35.wav,102568,train,,washing_machine
2-104105-A-19_c00.wav,../background_noise/audio/2-104105-A-19_c00.wav,silence,silence,1.966000,16000,False,background_noise,2-104105-A-19.wav,104105,train,,thunderstorm
2-104105-A-19_c01.wav,../background_noise/audio/2-104105-A-19_c01.wav,silence,silence,1.727000,16000,False,background_noise,2-104105-A-19.wav,104105,train,,thunderstorm
2-104105-A-19_c02.wav,../background_noise/audio/2-104105-A-19_c02.wav,silence,silence,1.307000,16000,False,background_noise,2-104105-A-19.wav,104105,train,,thunderstorm
2-104105-B-19_c00.wav,../background_noise/audio/2-104105-B-19_c00.wav,silence,silence,1.038000,16000,False,background_noise,2-104105-B-19.wav,104105,train,,thunderstorm
2-104105-B-19_c01.wav,../background_noise/audio/2-104105-B-19_c01.wav,silence,silence,1.373000,16000,False,background_noise,2-104105-B-19.wav,104105,train,,thunderstorm
2-104105-B-19_c02.wav,../background_noise/audio/2-104105-B-19_c02.wav,silence,silence,1.949000,16000,False,background_noise,2-104105-B-19.wav,104105,train,,thunderstorm
2-104105-B-19_c03.wav,../background_noise/audio/2-104105-B-19_c03.wav,silence,silence,0.640000,16000,False,background_noise,2-104105-B-19.wav,104105,train,,thunderstorm
2-104168-A-32_c00.wav,../background_noise/audio/2-104168-A-32_c00.wav,silence,silence,1.391000,16000,False,background_noise,2-104168-A-32.wav,104168,train,,keyboard_typing
2-104168-A-32_c01.wav,../background_noise/audio/2-104168-A-32_c01.wav,silence,silence,1.535000,16000,False,background_noise,2-104168-A-32.wav,104168,train,,keyboard_typing
2-104168-A-32_c02.wav,../background_noise/audio/2-104168-A-32_c02.wav,silence,silence,1.455000,16000,False,background_noise,2-104168-A-32.wav,104168,train,,keyboard_typing
2-104168-A-32_c03.wav,../background_noise/audio/2-104168-A-32_c03.wav,silence,silence,0.619000,16000,False,background_noise,2-104168-A-32.wav,104168,train,,keyboard_typing
2-104475-A-37_c00.wav,../background_noise/audio/2-104475-A-37_c00.wav,silence,silence,1.436000,16000,False,background_noise,2-104475-A-37.wav,104475,train,,clock_alarm
2-104475-A-37_c01.wav,../background_noise/audio/2-104475-A-37_c01.wav,silence,silence,1.178000,16000,False,background_noise,2-104475-A-37.wav,104475,train,,clock_alarm
2-104475-A-37_c02.wav,../background_noise/audio/2-104475-A-37_c02.wav,silence,silence,1.785000,16000,False,background_noise,2-104475-A-37.wav,104475,train,,clock_alarm
2-104475-A-37_c03.wav,../background_noise/audio/2-104475-A-37_c03.wav,silence,silence,0.601000,16000,False,background_noise,2-104475-A-37.wav,104475,train,,clock_alarm
2-104476-A-37_c00.wav,../background_noise/audio/2-104476-A-37_c00.wav,silence,silence,1.591000,16000,False,background_noise,2-104476-A-37.wav,104476,train,,clock_alarm
2-104476-A-37_c01.wav,../background_noise/audio/2-104476-A-37_c01.wav,silence,silence,1.747000,16000,False,background_noise,2-104476-A-37.wav,104476,train,,clock_alarm
2-104476-A-37_c02.wav,../background_noise/audio/2-104476-A-37_c02.wav,silence,silence,1.661000,16000,False,background_noise,2-104476-A-37.wav,104476,train,,clock_alarm
2-104952-A-16_c00.wav,../background_noise/audio/2-104952-A-16_c00.wav,silence,silence,1.865000,16000,False,background_noise,2-104952-A-16.wav,104952,train,,wind
2-104952-A-16_c01.wav,../background_noise/audio/2-104952-A-16_c01.wav,silence,silence,1.493000,16000,False,background_noise,2-104952-A-16.wav,104952,train,,wind
2-104952-A-16_c02.wav,../background_noise/audio/2-104952-A-16_c02.wav,silence,silence,1.642000,16000,False,background_noise,2-104952-A-16.wav,104952,train,,wind
2-104952-B-16_c00.wav,../background_noise/audio/2-104952-B-16_c00.wav,silence,silence,1.403000,16000,False,background_noise,2-104952-B-16.wav,104952,train,,wind
2-104952-B-16_c01.wav,../background_noise/audio/2-104952-B-16_c01.wav,silence,silence,1.320000,16000,False,background_noise,2-104952-B-16.wav,104952,train,,wind
2-104952-B-16_c02.wav,../background_noise/audio/2-104952-B-16_c02.wav,silence,silence,1.416000,16000,False,background_noise,2-104952-B-16.wav,104952,train,,wind
2-104952-B-16_c03.wav,../background_noise/audio/2-104952-B-16_c03.wav,silence,silence,0.861000,16000,False,background_noise,2-104952-B-16.wav,104952,train,,wind
2-106072-A-36_c00.wav,../background_noise/audio/2-106072-A-36_c00.wav,silence,silence,1.971000,16000,False,background_noise,2-106072-A-36.wav,106072,train,,vacuum_cleaner
2-106072-A-36_c01.wav,../background_noise/audio/2-106072-A-36_c01.wav,silence,silence,1.340000,16000,False,background_noise,2-106072-A-36.wav,106072,train,,vacuum_cleaner
2-106072-A-36_c02.wav,../background_noise/audio/2-106072-A-36_c02.wav,silence,silence,1.690000,16000,False,background_noise,2-106072-A-36.wav,106072,train,,vacuum_cleaner
2-106073-A-36_c00.wav,../background_noise/audio/2-106073-A-36_c00.wav,silence,silence,1.494000,16000,False,background_noise,2-106073-A-36.wav,106073,train,,vacuum_cleaner
2-106073-A-36_c01.wav,../background_noise/audio/2-106073-A-36_c01.wav,silence,silence,1.459000,16000,False,background_noise,2-106073-A-36.wav,106073,train,,vacuum_cleaner
2-106073-A-36_c02.wav,../background_noise/audio/2-106073-A-36_c02.wav,silence,silence,2.047000,16000,False,background_noise,2-106073-A-36.wav,106073,train,,vacuum_cleaner
2-106881-A-39_c00.wav,../background_noise/audio/2-106881-A-39_c00.wav,silence,silence,1.806000,16000,False,background_noise,2-106881-A-39.wav,106881,train,,glass_breaking
2-106881-A-39_c01.wav,../background_noise/audio/2-106881-A-39_c01.wav,silence,silence,1.120000,16000,False,background_noise,2-106881-A-39.wav,106881,train,,glass_breaking
2-106881-A-39_c02.wav,../background_noise/audio/2-106881-A-39_c02.wav,silence,silence,1.038000,16000,False,background_noise,2-106881-A-39.wav,106881,train,,glass_breaking
2-109316-A-32_c00.wav,../background_noise/audio/2-109316-A-32_c00.wav,silence,silence,1.088000,16000,False,background_noise,2-109316-A-32.wav,109316,train,,keyboard_typing
2-109316-A-32_c01.wav,../background_noise/audio/2-109316-A-32_c01.wav,silence,silence,1.027000,16000,False,background_noise,2-109316-A-32.wav,109316,train,,keyboard_typing
2-109316-A-32_c02.wav,../background_noise/audio/2-109316-A-32_c02.wav,silence,silence,1.583000,16000,False,background_noise,2-109316-A-32.wav,109316,train,,keyboard_typing
2-109316-A-32_c03.wav,../background_noise/audio/2-109316-A-32_c03.wav,silence,silence,1.302000,16000,False,background_noise,2-109316-A-32.wav,109316,train,,keyboard_typing
2-109371-A-16_c00.wav,../background_noise/audio/2-109371-A-16_c00.wav,silence,silence,1.899000,16000,False,background_noise,2-109371-A-16.wav,109371,train,,wind
2-109371-A-16_c01.wav,../background_noise/audio/2-109371-A-16_c01.wav,silence,silence,1.406000,16000,False,background_noise,2-109371-A-16.wav,109371,train,,wind
2-109371-A-16_c02.wav,../background_noise/audio/2-109371-A-16_c02.wav,silence,silence,1.694000,16000,False,background_noise,2-109371-A-16.wav,109371,train,,wind
2-109371-B-16_c00.wav,../background_noise/audio/2-109371-B-16_c00.wav,silence,silence,1.008000,16000,False,background_noise,2-109371-B-16.wav,109371,train,,wind
2-109371-B-16_c01.wav,../background_noise/audio/2-109371-B-16_c01.wav,silence,silence,1.884000,16000,False,background_noise,2-109371-B-16.wav,109371,train,,wind
2-109371-B-16_c02.wav,../background_noise/audio/2-109371-B-16_c02.wav,silence,silence,1.469000,16000,False,background_noise,2-109371-B-16.wav,109371,train,,wind
2-109371-B-16_c03.wav,../background_noise/audio/2-109371-B-16_c03.wav,silence,silence,0.639000,16000,False,background_noise,2-109371-B-16.wav,109371,train,,wind
2-109371-C-16_c00.wav,../background_noise/audio/2-109371-C-16_c00.wav,silence,silence,1.556000,16000,False,background_noise,2-109371-C-16.wav,109371,train,,wind
2-109371-C-16_c01.wav,../background_noise/audio/2-109371-C-16_c01.wav,silence,silence,1.540000,16000,False,background_noise,2-109371-C-16.wav,109371,train,,wind
2-109371-C-16_c02.wav,../background_noise/audio/2-109371-C-16_c02.wav,silence,silence,1.905000,16000,False,background_noise,2-109371-C-16.wav,109371,train,,wind
2-109371-D-16_c00.wav,../background_noise/audio/2-109371-D-16_c00.wav,silence,silence,1.859000,16000,False,background_noise,2-109371-D-16.wav,109371,train,,wind
2-109371-D-16_c01.wav,../background_noise/audio/2-109371-D-16_c01.wav,silence,silence,1.853000,16000,False,background_noise,2-109371-D-16.wav,109371,train,,wind
2-109371-D-16_c02.wav,../background_noise/audio/2-109371-D-16_c02.wav,silence,silence,1.289000,16000,False,background_noise,2-109371-D-16.wav,109371,train,,wind
2-109374-A-16_c00.wav,../background_noise/audio/2-109374-A-16_c00.wav,silence,silence,1.082000,16000,False,background_noise,2-109374-A-16.wav,109374,train,,wind
2-109374-A-16_c01.wav,../background_noise/audio/2-109374-A-16_c01.wav,silence,silence,1.878000,16000,False,background_noise,2-109374-A-16.wav,109374,train,,wind
2-109374-A-16_c02.wav,../background_noise/audio/2-109374-A-16_c02.wav,silence,silence,1.542000,16000,False,background_noise,2-109374-A-16.wav,109374,train,,wind
2-109374-A-16_c03.wav,../background_noise/audio/2-109374-A-16_c03.wav,silence,silence,0.498000,16000,False,background_noise,2-109374-A-16.wav,109374,train,,wind
2-112213-A-39_c00.wav,../background_noise/audio/2-112213-A-39_c00.wav,silence,silence,1.198000,16000,False,background_noise,2-112213-A-39.wav,112213,train,,glass_breaking
2-112213-A-39_c01.wav,../background_noise/audio/2-112213-A-39_c01.wav,silence,silence,1.276000,16000,False,background_noise,2-112213-A-39.wav,112213,train,,glass_breaking
2-112213-A-39_c02.wav,../background_noise/audio/2-112213-A-39_c02.wav,silence,silence,1.651000,16000,False,background_noise,2-112213-A-39.wav,112213,train,,glass_breaking
2-112213-A-39_c03.wav,../background_noise/audio/2-112213-A-39_c03.wav,silence,silence,0.875000,16000,False,background_noise,2-112213-A-39.wav,112213,train,,glass_breaking
2-112213-B-39_c00.wav,../background_noise/audio/2-112213-B-39_c00.wav,silence,silence,1.612000,16000,False,background_noise,2-112213-B-39.wav,112213,train,,glass_breaking
2-112213-B-39_c01.wav,../background_noise/audio/2-112213-B-39_c01.wav,silence,silence,1.125000,16000,False,background_noise,2-112213-B-39.wav,112213,train,,glass_breaking
2-112213-B-39_c02.wav,../background_noise/audio/2-112213-B-39_c02.wav,silence,silence,1.064000,16000,False,background_noise,2-112213-B-39.wav,112213,train,,glass_breaking
2-112213-B-39_c03.wav,../background_noise/audio/2-112213-B-39_c03.wav,silence,silence,1.199000,16000,False,background_noise,2-112213-B-39.wav,112213,train,,glass_breaking
2-114254-A-30_c00.wav,../background_noise/audio/2-114254-A-30_c00.wav,silence,silence,1.226000,16000,False,background_noise,2-114254-A-30.wav,114254,train,,door_wood_knock
2-117116-A-37_c00.wav,../background_noise/audio/2-117116-A-37_c00.wav,silence,silence,1.625000,16000,False,background_noise,2-117116-A-37.wav,117116,train,,clock_alarm
2-117116-A-37_c01.wav,../background_noise/audio/2-117116-A-37_c01.wav,silence,silence,1.607000,16000,False,background_noise,2-117116-A-37.wav,117116,train,,clock_alarm
2-117116-A-37_c02.wav,../background_noise/audio/2-117116-A-37_c02.wav,silence,silence,1.768000,16000,False,background_noise,2-117116-A-37.wav,117116,train,,clock_alarm
2-117625-A-10_c00.wav,../background_noise/audio/2-117625-A-10_c00.wav,silence,silence,1.916000,16000,False,background_noise,2-117625-A-10.wav,117625,train,,rain
2-117625-A-10_c01.wav,../background_noise/audio/2-117625-A-10_c01.wav,silence,silence,1.203000,16000,False,background_noise,2-117625-A-10.wav,117625,train,,rain
2-117625-A-10_c02.wav,../background_noise/audio/2-117625-A-10_c02.wav,silence,silence,1.881000,16000,False,background_noise,2-117625-A-10.wav,117625,train,,rain
2-118459-A-32_c00.wav,../background_noise/audio/2-118459-A-32_c00.wav,silence,silence,1.356000,16000,False,background_noise,2-118459-A-32.wav,118459,train,,keyboard_typing
2-118459-A-32_c01.wav,../background_noise/audio/2-118459-A-32_c01.wav,silence,silence,1.231000,16000,False,background_noise,2-118459-A-32.wav,118459,train,,keyboard_typing
2-118459-A-32_c02.wav,../background_noise/audio/2-118459-A-32_c02.wav,silence,silence,1.502000,16000,False,background_noise,2-118459-A-32.wav,118459,train,,keyboard_typing
2-118459-A-32_c03.wav,../background_noise/audio/2-118459-A-32_c03.wav,silence,silence,0.911000,16000,False,background_noise,2-118459-A-32.wav,118459,train,,keyboard_typing
2-118459-B-32_c00.wav,../background_noise/audio/2-118459-B-32_c00.wav,silence,silence,1.903000,16000,False,background_noise,2-118459-B-32.wav,118459,train,,keyboard_typing
2-118459-B-32_c01.wav,../background_noise/audio/2-118459-B-32_c01.wav,silence,silence,1.511000,16000,False,background_noise,2-118459-B-32.wav,118459,train,,keyboard_typing
2-118459-B-32_c02.wav,../background_noise/audio/2-118459-B-32_c02.wav,silence,silence,1.586000,16000,False,background_noise,2-118459-B-32.wav,118459,train,,keyboard_typing
2-118624-A-30_c00.wav,../background_noise/audio/2-118624-A-30_c00.wav,silence,silence,1.119000,16000,False,background_noise,2-118624-A-30.wav,118624,train,,door_wood_knock
2-118624-A-30_c01.wav,../background_noise/audio/2-118624-A-30_c01.wav,silence,silence,1.105000,16000,False,background_noise,2-118624-A-30.wav,118624,train,,door_wood_knock
2-118624-A-30_c03.wav,../background_noise/audio/2-118624-A-30_c03.wav,silence,silence,1.593000,16000,False,background_noise,2-118624-A-30.wav,118624,train,,door_wood_knock
2-118625-A-30_c00.wav,../background_noise/audio/2-118625-A-30_c00.wav,silence,silence,1.504000,16000,False,background_noise,2-118625-A-30.wav,118625,train,,door_wood_knock
2-118625-A-30_c01.wav,../background_noise/audio/2-118625-A-30_c01.wav,silence,silence,1.358000,16000,False,background_noise,2-118625-A-30.wav,118625,train,,door_wood_knock
2-118625-A-30_c03.wav,../background_noise/audio/2-118625-A-30_c03.wav,silence,silence,0.695000,16000,False,background_noise,2-118625-A-30.wav,118625,train,,door_wood_knock
